,sentiment,text
1365,0,the company is studying the feasibility of focusing most of its processed meat production in the vantaa facilities and the processing of fresh meat in the forssa facilities 
1366,1,the company s strength is its apetit brand 
1367,0,the company said shareholders will be able to vote on the agreement at an egm scheduled for later this month 
1368,0,the company specialises in temporary electrification and heating at construction sites 
1369,1,the competition was received with great enthusiasm by the employees he goes on 
1370,0,the cooperation will involve arena partners buying a share of the new joint venture company operating in alma media s home sales vehicle and consumer advertising marketplace businesses 
1371,0,the deliveries started in april and will be completed in 
1372,0,the desk will reach its full planned strength of ten persons in autumn 
1373,0,the dividend is payable on february to shareholders of record on january 
1374,0,the dividend will be paid on april to each of the shareholders who on the record date of april have been entered in the list of shareholders kept by the finnish central securities depository ltd 
1375,1,the effect of the savings will be noticeable as of the beginning of 
1376,0,the effect of the savings will be noticeable from the beginning of 
1377,0,the endtoend delivery combines the competencies and services from tietoenators telecom media processing network and digital innovations business areas 
